Star spectrum at 1 AU. Created using PrepareStellarSpectrum() 
      WAVELENGTH        IRRADIANCE
          (m)               (W/m3)
*BEGIN_DATA
      1.2385407e-07      2.3144163e+04
      1.2387563e-07      3.3608162e+04
      1.2393986e-07      1.2582586e+04
      1.2402752e-07      9.7870286e+03
      1.2410712e-07      9.0661440e+03
      1.2419424e-07      5.6773411e+03
      1.2425077e-07      1.6022493e+04
      1.2430036e-07      1.6634327e+04
      1.2444295e-07      6.6456814e+03
      1.2467505e-07      6.7103245e+03
      1.2487198e-07      1.0307985e+04
      1.2497519e-07      9.4432099e+03
      1.2505904e-07      1.2067516e+04
      1.2519893e-07      7.0291238e+03
      1.2533574e-07      7.8464468e+03
      1.2544301e-07      7.4581929e+03
      1.2555401e-07      7.5026292e+03
      1.2566721e-07      7.6979705e+03
      1.2579342e-07      6.9190776e+03
      1.2591774e-07      7.7424296e+03
      1.2601926e-07      6.8974423e+03
      1.2614874e-07      5.7200161e+03
      1.2631127e-07      4.3959495e+03
      1.2646846e-07      4.0183971e+03
      1.2662238e-07      4.3558896e+03
      1.2676970e-07      4.1576322e+03
      1.2690676e-07      7.1101898e+03
      1.2704746e-07      6.2455813e+03
      1.2769158e-07      9.7978913e+03
      1.2860247e-07      1.2797444e+04
      1.2902525e-07      1.5237433e+04
      1.2916134e-07      8.4793529e+03
      1.2931597e-07      9.4360054e+03
      1.2948451e-07      4.1001197e+03
      1.2962700e-07      3.9589828e+03
      1.2977367e-07      5.6683237e+03
      1.2994179e-07      1.5267840e+04
      1.3048177e-07      9.9353866e+03
      1.3103947e-07      1.0277250e+04
      1.3120683e-07      7.2536364e+03
      1.3137663e-07      6.3749510e+03
      1.3156523e-07      6.2349273e+03
      1.3172185e-07      7.9863851e+03
      1.3187215e-07      5.7305567e+03
      1.3199747e-07      6.9413755e+03
      1.3209812e-07      1.0946638e+04
      1.3225273e-07      5.6532366e+03
      1.3248085e-07      7.0788259e+03
      1.3267551e-07      4.7752055e+03
      1.3284313e-07      8.5489620e+03
      1.3307526e-07      1.2506779e+04
      1.3330156e-07      7.2467283e+03
      1.3340677e-07      1.3219972e+04
      1.3345769e-07      3.0439976e+04
      1.3351165e-07      7.8540992e+03
